TIME_PERIOD,variable,value,Country,Frequency
2017-12-01,PCPI_IX,102.639274515203,LA,M
2018-01-01,PCPI_IX,102.915001657501,LA,M
2018-02-01,PCPI_IX,103.301357995461,LA,M
2018-03-01,PCPI_IX,103.473960866317,LA,M
2018-04-01,PCPI_IX,103.660772297239,LA,M
2018-05-01,PCPI_IX,103.881429372085,LA,M
2018-06-01,PCPI_IX,104.200048408378,LA,M
2018-07-01,PCPI_IX,104.498228021288,LA,M
2018-08-01,PCPI_IX,104.958494423719,LA,M
2018-09-01,PCPI_IX,105.732719190506,LA,M
2018-10-01,PCPI_IX,105.05811140029,LA,M
2018-11-01,PCPI_IX,104.860120114721,LA,M
2018-12-01,PCPI_IX,104.163305204582,LA,M
2019-01-01,PCPI_IX,104.462687997235,LA,M
2019-02-01,PCPI_IX,104.926754906045,LA,M
2019-03-01,PCPI_IX,105.193629649248,LA,M
2019-04-01,PCPI_IX,105.950922382052,LA,M
2019-05-01,PCPI_IX,106.520148930466,LA,M
2019-06-01,PCPI_IX,106.787651736857,LA,M
2019-07-01,PCPI_IX,107.636349123535,LA,M
2019-08-01,PCPI_IX,108.458970413468,LA,M
2019-09-01,PCPI_IX,109.879724681262,LA,M
2019-10-01,PCPI_IX,110.668119065587,LA,M
2019-11-01,PCPI_IX,111.064858445197,LA,M
2019-12-01,PCPI_IX,110.70909260596,LA,M
2020-01-01,PCPI_IX,111.708972107336,LA,M
2020-02-01,PCPI_IX,111.474994344444,LA,M
2020-03-01,PCPI_IX,111.653163825515,LA,M
2020-04-01,PCPI_IX,112.18319440669,LA,M
2020-05-01,PCPI_IX,112.38673516302,LA,M
2020-06-01,PCPI_IX,112.475464781279,LA,M
2020-07-01,PCPI_IX,113.19563185599,LA,M
2020-08-01,PCPI_IX,114.838308123117,LA,M
2020-09-01,PCPI_IX,115.016945879928,LA,M
2020-10-01,PCPI_IX,114.735560307575,LA,M
2020-11-01,PCPI_IX,114.267008949573,LA,M
2020-12-01,PCPI_IX,114.280763518091,LA,M
2021-01-01,PCPI_IX,113.996286092111,LA,M
2021-02-01,PCPI_IX,113.650233843236,LA,M
2021-03-01,PCPI_IX,114.423788407189,LA,M
2021-04-01,PCPI_IX,115.808634150489,LA,M
2021-05-01,PCPI_IX,116.403562331131,LA,M
2021-06-01,PCPI_IX,116.927674584357,LA,M
2021-07-01,PCPI_IX,118.511192803268,LA,M
2021-08-01,PCPI_IX,119.214932199932,LA,M
2021-09-01,PCPI_IX,119.813043203075,LA,M
2021-10-01,PCPI_IX,120.150191075036,LA,M
2021-11-01,PCPI_IX,120.025673674301,LA,M
2021-12-01,PCPI_IX,120.300995530823,LA,M
2022-01-01,PCPI_IX,121.115696709049,LA,M
2022-02-01,PCPI_IX,121.956402709775,LA,M
2022-03-01,PCPI_IX,124.197990716093,LA,M
2022-04-01,PCPI_IX,127.231962776077,LA,M
2022-05-01,PCPI_IX,131.279047785014,LA,M
2022-06-01,PCPI_IX,144.526604573744,LA,M
2022-07-01,PCPI_IX,148.793180523813,LA,M
2022-08-01,PCPI_IX,154.989792700244,LA,M
2022-09-01,PCPI_IX,160.607171947914,LA,M
2022-10-01,PCPI_IX,164.31116145199601,LA,M
2022-11-01,PCPI_IX,166.1837,LA,M
2022-12-01,PCPI_IX,167.5386,LA,M
2023-01-01,PCPI_IX,169.928,LA,M
2023-02-01,PCPI_IX,172.27093114955,LA,M
2023-03-01,PCPI_IX,175.088683886955,LA,M
2023-04-01,PCPI_IX,177.99,LA,M
2023-05-01,PCPI_IX,182.293955784321,LA,M
2023-06-01,PCPI_IX,185.914508207352,LA,M
2023-07-01,PCPI_IX,190.153721077423,LA,M
2023-08-01,PCPI_IX,195.104406221976,LA,M
2023-09-01,PCPI_IX,201.87366055653,LA,M
2023-10-01,PCPI_IX,206.749604919618,LA,M
2023-11-01,PCPI_IX,208.132356354191,LA,M
2023-12-01,PCPI_IX,208.365797302379,LA,M
2015-01-01,PCPI_IX,29.6308443344913,AO,M
2015-02-01,PCPI_IX,29.8177125426141,AO,M
2015-03-01,PCPI_IX,29.9740306882162,AO,M
2015-04-01,PCPI_IX,30.1875317394979,AO,M
2015-05-01,PCPI_IX,30.4998877058185,AO,M
2015-06-01,PCPI_IX,30.8296185918382,AO,M
2015-07-01,PCPI_IX,31.181313386488,AO,M
2015-08-01,PCPI_IX,31.4926807030134,AO,M
2015-09-01,PCPI_IX,31.8337580796295,AO,M
2015-10-01,PCPI_IX,32.2047620766153,AO,M
2015-11-01,PCPI_IX,32.5878826002616,AO,M
2015-12-01,PCPI_IX,33.03725642003,AO,M
2016-01-01,PCPI_IX,34.1353400026351,AO,M
2016-02-01,PCPI_IX,35.2611592829722,AO,M
2016-03-01,PCPI_IX,36.4077660650522,AO,M
2016-04-01,PCPI_IX,37.5363599063335,AO,M
2016-05-01,PCPI_IX,38.7776406503463,AO,M
2016-06-01,PCPI_IX,39.9910137631924,AO,M
2016-07-01,PCPI_IX,41.6957102394378,AO,M
2016-08-01,PCPI_IX,43.0739326194044,AO,M
2016-09-01,PCPI_IX,43.9945877151373,AO,M
2016-10-01,PCPI_IX,44.6654189910958,AO,M
2016-11-01,PCPI_IX,45.6896493240824,AO,M
2016-12-01,PCPI_IX,46.6239776865635,AO,M
2017-01-01,PCPI_IX,47.6751024299953,AO,M
2017-02-01,PCPI_IX,48.7728170475615,AO,M
2017-03-01,PCPI_IX,49.7056083345623,AO,M
2017-04-01,PCPI_IX,50.6003320115956,AO,M
2017-05-01,PCPI_IX,51.4099394567615,AO,M
2017-06-01,PCPI_IX,52.1931591488499,AO,M
2017-07-01,PCPI_IX,53.0742644210132,AO,M
2017-08-01,PCPI_IX,53.920424920654,AO,M
2017-09-01,PCPI_IX,55.0721288100763,AO,M
2017-10-01,PCPI_IX,56.3905629325121,AO,M
2017-11-01,PCPI_IX,56.9770103059877,AO,M
2017-12-01,PCPI_IX,57.6582645248818,AO,M
2018-01-01,PCPI_IX,58.5060661116507,AO,M
2018-02-01,PCPI_IX,59.242298259842,AO,M
2018-03-01,PCPI_IX,60.0959506038148,AO,M
2018-04-01,PCPI_IX,60.8315488118364,AO,M
2018-05-01,PCPI_IX,61.6071445876455,AO,M
2018-06-01,PCPI_IX,62.3808925316935,AO,M
2018-07-01,PCPI_IX,63.1634801529977,AO,M
2018-08-01,PCPI_IX,63.9293099087928,AO,M
2018-09-01,PCPI_IX,65.64959801518,AO,M
2018-10-01,PCPI_IX,66.5603336615251,AO,M
2018-11-01,PCPI_IX,67.4369204555865,AO,M
2018-12-01,PCPI_IX,68.3855031157261,AO,M
2019-01-01,PCPI_IX,69.162970557754,AO,M
2019-02-01,PCPI_IX,69.8851511983419,AO,M
2019-03-01,PCPI_IX,70.6512756586998,AO,M
2019-04-01,PCPI_IX,71.3881167965194,AO,M
2019-05-01,PCPI_IX,72.1691684026083,AO,M
2019-06-01,PCPI_IX,72.9472726441458,AO,M
2019-07-01,PCPI_IX,74.0525343508753,AO,M
2019-08-01,PCPI_IX,75.1194803184382,AO,M
2019-09-01,PCPI_IX,76.20705783786,AO,M
2019-10-01,PCPI_IX,77.2622143472177,AO,M
2019-11-01,PCPI_IX,78.443135226612,AO,M
2019-12-01,PCPI_IX,79.9382683654195,AO,M
2020-01-01,PCPI_IX,81.578509316041007,AO,M
2020-02-01,PCPI_IX,82.9783533273838,AO,M
2020-03-01,PCPI_IX,84.5147512216662,AO,M
2020-04-01,PCPI_IX,86.2475460545715,AO,M
2020-05-01,PCPI_IX,87.9183523521846,AO,M
2020-06-01,PCPI_IX,89.4464978801452,AO,M
2020-07-01,PCPI_IX,91.0347417976871,AO,M
2020-08-01,PCPI_IX,92.7012705524235,AO,M
2020-09-01,PCPI_IX,94.359058300785,AO,M
2020-10-01,PCPI_IX,96.0683811131698,AO,M
2020-11-01,PCPI_IX,97.9782143968041,AO,M
2020-12-01,PCPI_IX,100,AO,M
2021-01-01,PCPI_IX,101.495592230158,AO,M
2021-02-01,PCPI_IX,103.596080007795,AO,M
2021-03-01,PCPI_IX,105.447522964753,AO,M
2021-04-01,PCPI_IX,107.654673199164,AO,M
2021-05-01,PCPI_IX,109.84353470336,AO,M
2021-06-01,PCPI_IX,112.09075946195,AO,M
2021-07-01,PCPI_IX,114.445034486411,AO,M
2021-08-01,PCPI_IX,116.883227317834,AO,M
2021-09-01,PCPI_IX,119.427944985012,AO,M
2021-10-01,PCPI_IX,121.883945945343,AO,M
2021-11-01,PCPI_IX,124.416620870118,AO,M
2021-12-01,PCPI_IX,127.029943797977,AO,M
2022-01-01,PCPI_IX,129.571474154309,AO,M
2022-02-01,PCPI_IX,131.862570433713,AO,M
2022-03-01,PCPI_IX,133.923043143613,AO,M
2022-04-01,PCPI_IX,135.418527579458,AO,M
2022-05-01,PCPI_IX,136.671837470369,AO,M
2022-06-01,PCPI_IX,137.821237098816,AO,M
2022-07-01,PCPI_IX,138.942993290046,AO,M
2022-08-01,PCPI_IX,140.004286603026,AO,M
2022-09-01,PCPI_IX,141.112623769293,AO,M
2022-10-01,PCPI_IX,142.213419469859,AO,M
2022-11-01,PCPI_IX,143.375795517572,AO,M
2022-12-01,PCPI_IX,144.629117082405,AO,M
2023-01-01,PCPI_IX,145.826187100704,AO,M
2023-02-01,PCPI_IX,147.077622942178,AO,M
2023-03-01,PCPI_IX,148.399200763013,AO,M
2023-04-01,PCPI_IX,149.757864654051,AO,M
2023-05-01,PCPI_IX,151.187690401659,AO,M
2023-06-01,PCPI_IX,153.323301523887,AO,M
2023-07-01,PCPI_IX,155.781575672308,AO,M
2023-08-01,PCPI_IX,158.966014383734,AO,M
2023-09-01,PCPI_IX,162.297780395444,AO,M
2023-10-01,PCPI_IX,165.79232269387,AO,M
2023-11-01,PCPI_IX,169.456576121121,AO,M
2023-12-01,PCPI_IX,173.565296453288,AO,M
2015-01-01,PCPI_IX,102.460557768924,IQ,M
2015-02-01,PCPI_IX,102.320584329349,IQ,M
2015-03-01,PCPI_IX,102.040637450199,IQ,M
2015-04-01,PCPI_IX,102.880478087649,IQ,M
2015-05-01,PCPI_IX,102.600531208499,IQ,M
2015-06-01,PCPI_IX,103.020451527224,IQ,M
2015-07-01,PCPI_IX,104.00026560425,IQ,M
2015-08-01,PCPI_IX,104.770119521912,IQ,M
2015-09-01,PCPI_IX,104.140239043825,IQ,M
2015-10-01,PCPI_IX,104.00026560425,IQ,M
2015-11-01,PCPI_IX,105.050066401062,IQ,M
2015-12-01,PCPI_IX,105.4,IQ,M
2016-01-01,PCPI_IX,104.8,IQ,M
2016-02-01,PCPI_IX,104.9,IQ,M
2016-03-01,PCPI_IX,104.2,IQ,M
2016-04-01,PCPI_IX,104.1,IQ,M
2016-05-01,PCPI_IX,103.8,IQ,M
2016-06-01,PCPI_IX,103.5,IQ,M
2016-07-01,PCPI_IX,103.6,IQ,M
2016-08-01,PCPI_IX,104.4,IQ,M
2016-09-01,PCPI_IX,104.6,IQ,M
2016-10-01,PCPI_IX,104.3,IQ,M
2016-11-01,PCPI_IX,103.6,IQ,M
2016-12-01,PCPI_IX,103.8,IQ,M
2017-01-01,PCPI_IX,103.9,IQ,M
2017-02-01,PCPI_IX,104.1,IQ,M
2017-03-01,PCPI_IX,104.5,IQ,M
2017-04-01,PCPI_IX,105.1,IQ,M
2017-05-01,PCPI_IX,103.9,IQ,M
2017-06-01,PCPI_IX,103.4,IQ,M
2017-07-01,PCPI_IX,104.1,IQ,M
2017-08-01,PCPI_IX,104.6,IQ,M
2017-09-01,PCPI_IX,105,IQ,M
2017-10-01,PCPI_IX,104.4,IQ,M
2017-11-01,PCPI_IX,104.3,IQ,M
2017-12-01,PCPI_IX,104.6,IQ,M
2018-01-01,PCPI_IX,104.3,IQ,M
2018-02-01,PCPI_IX,104,IQ,M
2018-03-01,PCPI_IX,103.7,IQ,M
2018-04-01,PCPI_IX,103.7,IQ,M
2018-05-01,PCPI_IX,104.6,IQ,M
2018-06-01,PCPI_IX,105.2,IQ,M
2018-07-01,PCPI_IX,105.9,IQ,M
2018-08-01,PCPI_IX,104.8,IQ,M
2018-09-01,PCPI_IX,105.1,IQ,M
2018-10-01,PCPI_IX,105.6,IQ,M
2018-11-01,PCPI_IX,105.1,IQ,M
2018-12-01,PCPI_IX,104.5,IQ,M
2019-01-01,PCPI_IX,104.9,IQ,M
2019-02-01,PCPI_IX,104.4,IQ,M
2019-03-01,PCPI_IX,105.2,IQ,M
2019-04-01,PCPI_IX,104.4,IQ,M
2019-05-01,PCPI_IX,103.8,IQ,M
2019-06-01,PCPI_IX,104.2,IQ,M
2019-07-01,PCPI_IX,104.2,IQ,M
2019-08-01,PCPI_IX,104.5,IQ,M
2019-09-01,PCPI_IX,104.2,IQ,M
2019-10-01,PCPI_IX,104.8,IQ,M
2019-11-01,PCPI_IX,104.8,IQ,M
2019-12-01,PCPI_IX,104.6,IQ,M
2020-01-01,PCPI_IX,105.4,IQ,M
2020-02-01,PCPI_IX,105.4,IQ,M
2020-03-01,PCPI_IX,105.8,IQ,M
2020-04-01,PCPI_IX,104.6,IQ,M
2020-05-01,PCPI_IX,104.5,IQ,M
2020-06-01,PCPI_IX,104.3,IQ,M
2020-07-01,PCPI_IX,104.1,IQ,M
2020-08-01,PCPI_IX,104.5,IQ,M
2020-09-01,PCPI_IX,104.7,IQ,M
2020-10-01,PCPI_IX,105.5,IQ,M
2020-11-01,PCPI_IX,104.5,IQ,M
2020-12-01,PCPI_IX,107.9,IQ,M
2021-01-01,PCPI_IX,108.8,IQ,M
2021-02-01,PCPI_IX,109.6,IQ,M
2021-03-01,PCPI_IX,110.3,IQ,M
2021-04-01,PCPI_IX,110.4,IQ,M
2021-05-01,PCPI_IX,110.4,IQ,M
2021-06-01,PCPI_IX,111.1,IQ,M
2021-07-01,PCPI_IX,111.8,IQ,M
2021-08-01,PCPI_IX,113.1,IQ,M
2021-09-01,PCPI_IX,112.3,IQ,M
2021-10-01,PCPI_IX,112.7,IQ,M
2021-11-01,PCPI_IX,113.3,IQ,M
2021-12-01,PCPI_IX,113.6,IQ,M
2022-01-01,PCPI_IX,114.6,IQ,M
2022-02-01,PCPI_IX,115.2,IQ,M
2022-03-01,PCPI_IX,116,IQ,M
2022-04-01,PCPI_IX,116.2,IQ,M
2022-05-01,PCPI_IX,116.4,IQ,M
2022-06-01,PCPI_IX,117.2,IQ,M
2022-07-01,PCPI_IX,117.8,IQ,M
2022-08-01,PCPI_IX,118.1,IQ,M
2022-09-01,PCPI_IX,118.3,IQ,M
2022-10-01,PCPI_IX,117.8,IQ,M
2022-11-01,PCPI_IX,118.1,IQ,M
2022-12-01,PCPI_IX,118.5,IQ,M
2023-01-01,PCPI_IX,122.8,IQ,M
2023-02-01,PCPI_IX,122.5,IQ,M
2023-03-01,PCPI_IX,122.1,IQ,M
2023-04-01,PCPI_IX,120.9,IQ,M
2023-05-01,PCPI_IX,120.4,IQ,M
2023-06-01,PCPI_IX,121.2,IQ,M
2023-07-01,PCPI_IX,121.9,IQ,M
2023-08-01,PCPI_IX,122.5,IQ,M
2023-09-01,PCPI_IX,122.5,IQ,M
2023-10-01,PCPI_IX,122.6,IQ,M
2023-11-01,PCPI_IX,122.8,IQ,M
2023-12-01,PCPI_IX,123.2,IQ,M
2015-01-01,PCPI_IX,100,TT,M
2015-02-01,PCPI_IX,100,TT,M
2015-03-01,PCPI_IX,100,TT,M
2015-04-01,PCPI_IX,100.7,TT,M
2015-05-01,PCPI_IX,100.8,TT,M
2015-06-01,PCPI_IX,101,TT,M
2015-07-01,PCPI_IX,101.722036127658,TT,M
2015-08-01,PCPI_IX,101.7,TT,M
2015-09-01,PCPI_IX,101.9,TT,M
2015-10-01,PCPI_IX,102.6,TT,M
2015-11-01,PCPI_IX,102.5,TT,M
2015-12-01,PCPI_IX,102.5,TT,M
2016-01-01,PCPI_IX,102.4,TT,M
2016-02-01,PCPI_IX,103.4,TT,M
2016-03-01,PCPI_IX,103.3,TT,M
2016-04-01,PCPI_IX,104.2,TT,M
2016-05-01,PCPI_IX,104.2,TT,M
2016-06-01,PCPI_IX,104.4,TT,M
2016-07-01,PCPI_IX,104.637634087091,TT,M
2016-08-01,PCPI_IX,104.858453195861,TT,M
2016-09-01,PCPI_IX,105.013976009686,TT,M
2016-10-01,PCPI_IX,105.197210522598,TT,M
2016-11-01,PCPI_IX,105.436330847693,TT,M
2016-12-01,PCPI_IX,105.7,TT,M
2017-01-01,PCPI_IX,106.1,TT,M
2017-02-01,PCPI_IX,106.1,TT,M
2017-03-01,PCPI_IX,106.1,TT,M
2017-04-01,PCPI_IX,106.1,TT,M
2017-05-01,PCPI_IX,106,TT,M
2017-06-01,PCPI_IX,106,TT,M
2017-07-01,PCPI_IX,106.1,TT,M
2017-08-01,PCPI_IX,106.3,TT,M
2017-09-01,PCPI_IX,106.3,TT,M
2017-10-01,PCPI_IX,106.9,TT,M
2017-11-01,PCPI_IX,107.2,TT,M
2017-12-01,PCPI_IX,107.1,TT,M
2018-01-01,PCPI_IX,107,TT,M
2018-02-01,PCPI_IX,107.1,TT,M
2018-03-01,PCPI_IX,107,TT,M
2018-04-01,PCPI_IX,107.3,TT,M
2018-05-01,PCPI_IX,107.1,TT,M
2018-06-01,PCPI_IX,107,TT,M
2018-07-01,PCPI_IX,107.4,TT,M
2018-08-01,PCPI_IX,107.4,TT,M
2018-09-01,PCPI_IX,107.5,TT,M
2018-10-01,PCPI_IX,108,TT,M
2018-11-01,PCPI_IX,108.3,TT,M
2018-12-01,PCPI_IX,108.2,TT,M
2019-01-01,PCPI_IX,108.5,TT,M
2019-02-01,PCPI_IX,108.4,TT,M
2019-03-01,PCPI_IX,108.6,TT,M
2019-04-01,PCPI_IX,108.3,TT,M
2019-05-01,PCPI_IX,108.3,TT,M
2019-06-01,PCPI_IX,108.2,TT,M
2019-07-01,PCPI_IX,108.6,TT,M
2019-08-01,PCPI_IX,108.7,TT,M
2019-09-01,PCPI_IX,108.7,TT,M
2019-10-01,PCPI_IX,108.7,TT,M
2019-11-01,PCPI_IX,108.6,TT,M
2019-12-01,PCPI_IX,108.6,TT,M
2020-01-01,PCPI_IX,108.9,TT,M
2020-02-01,PCPI_IX,108.9,TT,M
2020-03-01,PCPI_IX,109,TT,M
2020-04-01,PCPI_IX,109.1,TT,M
2020-05-01,PCPI_IX,109,TT,M
2020-06-01,PCPI_IX,108.8,TT,M
2020-07-01,PCPI_IX,109,TT,M
2020-08-01,PCPI_IX,109.2,TT,M
2020-09-01,PCPI_IX,109.5,TT,M
2020-10-01,PCPI_IX,109.5,TT,M
2020-11-01,PCPI_IX,109.6,TT,M
2020-12-01,PCPI_IX,109.5,TT,M
2021-01-01,PCPI_IX,109.9,TT,M
2021-02-01,PCPI_IX,109.8,TT,M
2021-03-01,PCPI_IX,109.9,TT,M
2021-04-01,PCPI_IX,110.3,TT,M
2021-05-01,PCPI_IX,110.5,TT,M
2021-06-01,PCPI_IX,110.8,TT,M
2021-07-01,PCPI_IX,111.4,TT,M
2021-08-01,PCPI_IX,111.6,TT,M
2021-09-01,PCPI_IX,112.075879845924,TT,M
2021-10-01,PCPI_IX,113.8,TT,M
2021-11-01,PCPI_IX,113.6,TT,M
2021-12-01,PCPI_IX,113.3,TT,M
2022-01-01,PCPI_IX,114.1,TT,M
2022-02-01,PCPI_IX,114.4,TT,M
2022-03-01,PCPI_IX,114.4,TT,M
2022-04-01,PCPI_IX,115.9,TT,M
2022-05-01,PCPI_IX,115.9,TT,M
2022-06-01,PCPI_IX,116.2,TT,M
2022-07-01,PCPI_IX,118,TT,M
2022-08-01,PCPI_IX,118.6,TT,M
2022-09-01,PCPI_IX,119,TT,M
2022-10-01,PCPI_IX,122.5,TT,M
2022-11-01,PCPI_IX,122.7,TT,M
2022-12-01,PCPI_IX,123.2,TT,M
2023-01-01,PCPI_IX,123.6,TT,M
2023-02-01,PCPI_IX,123.1,TT,M
2023-03-01,PCPI_IX,122.8,TT,M
2023-04-01,PCPI_IX,122.8,TT,M
2023-05-01,PCPI_IX,122.5,TT,M
2023-06-01,PCPI_IX,122.9,TT,M
2023-07-01,PCPI_IX,123.5,TT,M
2023-08-01,PCPI_IX,123.4,TT,M
2023-09-01,PCPI_IX,123.6,TT,M
2023-10-01,PCPI_IX,124.1,TT,M
2023-11-01,PCPI_IX,124,TT,M
2023-12-01,PCPI_IX,124.1,TT,M
2015-01-01,PCPI_IX,88.7885000220381,TD,M
2015-02-01,PCPI_IX,87.3647551293534,TD,M
2015-03-01,PCPI_IX,85.4022151898734,TD,M
2015-04-01,PCPI_IX,85.4022151898734,TD,M
2015-05-01,PCPI_IX,87.8938291139241,TD,M
2015-06-01,PCPI_IX,90.4713607594937,TD,M
2015-07-01,PCPI_IX,90.8150316455696,TD,M
2015-08-01,PCPI_IX,91.6742088607595,TD,M
2015-09-01,PCPI_IX,92.7052215189873,TD,M
2015-10-01,PCPI_IX,93.3066455696202,TD,M
2015-11-01,PCPI_IX,91.4164556962025,TD,M
2015-12-01,PCPI_IX,90.9009493670886,TD,M
2016-01-01,PCPI_IX,90.0417721518987,TD,M
2016-02-01,PCPI_IX,88.6670886075949,TD,M
2016-03-01,PCPI_IX,88.151582278481,TD,M
2016-04-01,PCPI_IX,88.409335443038,TD,M
2016-05-01,PCPI_IX,88.409335443038,TD,M
2016-06-01,PCPI_IX,89.2685126582278,TD,M
2016-07-01,PCPI_IX,91.5023734177215,TD,M
2016-08-01,PCPI_IX,90.6431962025316,TD,M
2016-09-01,PCPI_IX,89.6121835443038,TD,M
2016-10-01,PCPI_IX,88.6670886075949,TD,M
2016-11-01,PCPI_IX,87.3783227848101,TD,M
2016-12-01,PCPI_IX,86.8628164556962,TD,M
2017-01-01,PCPI_IX,85.5740506329114,TD,M
2017-02-01,PCPI_IX,86.0036392405063,TD,M
2017-03-01,PCPI_IX,86.2613924050633,TD,M
2017-04-01,PCPI_IX,86.2613924050633,TD,M
2017-05-01,PCPI_IX,87.1205696202532,TD,M
2017-06-01,PCPI_IX,88.065664556962,TD,M
2017-07-01,PCPI_IX,88.9248417721519,TD,M
2017-08-01,PCPI_IX,89.0966772151899,TD,M
2017-09-01,PCPI_IX,88.8389240506329,TD,M
2017-10-01,PCPI_IX,88.581170886076,TD,M
2017-11-01,PCPI_IX,88.2375,TD,M
2017-12-01,PCPI_IX,88.2375,TD,M
2018-01-01,PCPI_IX,87.6360759493671,TD,M
2018-02-01,PCPI_IX,86.8628164556962,TD,M
2018-03-01,PCPI_IX,86.4332278481013,TD,M
2018-04-01,PCPI_IX,88.2375,TD,M
2018-05-01,PCPI_IX,94.5094936708861,TD,M
2018-06-01,PCPI_IX,94.1658227848101,TD,M
2018-07-01,PCPI_IX,93.6503164556962,TD,M
2018-08-01,PCPI_IX,92.4474683544304,TD,M
2018-09-01,PCPI_IX,93.6503164556962,TD,M
2018-10-01,PCPI_IX,93.3925632911392,TD,M
2018-11-01,PCPI_IX,93.0488924050633,TD,M
2018-12-01,PCPI_IX,92.1037974683544,TD,M
2019-01-01,PCPI_IX,89.8699367088608,TD,M
2019-02-01,PCPI_IX,89.8699367088608,TD,M
2019-03-01,PCPI_IX,88.7530063291139,TD,M
2019-04-01,PCPI_IX,89.0107594936709,TD,M
2019-05-01,PCPI_IX,91.4164556962025,TD,M
2019-06-01,PCPI_IX,92.8770569620253,TD,M
2019-07-01,PCPI_IX,90.9868670886076,TD,M
2019-08-01,PCPI_IX,90.3854430379747,TD,M
2019-09-01,PCPI_IX,90.9868670886076,TD,M
2019-10-01,PCPI_IX,90.2995253164557,TD,M
2019-11-01,PCPI_IX,90.4713607594937,TD,M
2019-12-01,PCPI_IX,90.5572784810127,TD,M
2020-01-01,PCPI_IX,90.7291139240506,TD,M
2020-02-01,PCPI_IX,92.7052215189873,TD,M
2020-03-01,PCPI_IX,92.8770569620253,TD,M
2020-04-01,PCPI_IX,94.5954113924051,TD,M
2020-05-01,PCPI_IX,94.5954113924051,TD,M
2020-06-01,PCPI_IX,95.6264240506329,TD,M
2020-07-01,PCPI_IX,95.7982594936709,TD,M
2020-08-01,PCPI_IX,98.1180379746835,TD,M
2020-09-01,PCPI_IX,95.7982594936709,TD,M
2020-10-01,PCPI_IX,95.282753164557,TD,M
2020-11-01,PCPI_IX,94.5094936708861,TD,M
2020-12-01,PCPI_IX,93.3066455696202,TD,M
2021-01-01,PCPI_IX,92.1897151898734,TD,M
2021-02-01,PCPI_IX,92.1897151898734,TD,M
2021-03-01,PCPI_IX,92.6193037974683,TD,M
2021-04-01,PCPI_IX,92.8770569620253,TD,M
2021-05-01,PCPI_IX,94.1658227848101,TD,M
2021-06-01,PCPI_IX,95.025,TD,M
2021-07-01,PCPI_IX,95.110917721519,TD,M
2021-08-01,PCPI_IX,95.110917721519,TD,M
2021-09-01,PCPI_IX,94.853164556962,TD,M
2021-10-01,PCPI_IX,93.8221518987342,TD,M
2021-11-01,PCPI_IX,92.9629746835443,TD,M
2021-12-01,PCPI_IX,94.2517405063291,TD,M
2022-01-01,PCPI_IX,93.9939873417722,TD,M
2022-02-01,PCPI_IX,94.2517405063291,TD,M
2022-03-01,PCPI_IX,95.7123417721519,TD,M
2022-04-01,PCPI_IX,96.5715189873418,TD,M
2022-05-01,PCPI_IX,98.8053797468354,TD,M
2022-06-01,PCPI_IX,100.008227848101,TD,M
2022-07-01,PCPI_IX,100.867405063291,TD,M
2022-08-01,PCPI_IX,102.413924050633,TD,M
2022-09-01,PCPI_IX,101.726582278481,TD,M
2022-10-01,PCPI_IX,101.640664556962,TD,M
2022-11-01,PCPI_IX,102.242088607595,TD,M
2022-12-01,PCPI_IX,102.070253164557,TD,M
2023-01-01,PCPI_IX,101.984335443038,TD,M
2023-02-01,PCPI_IX,102.413924050633,TD,M
2023-03-01,PCPI_IX,104.991455696202,TD,M
2023-04-01,PCPI_IX,108.6,TD,M
2023-05-01,PCPI_IX,109.6,TD,M
2023-06-01,PCPI_IX,110.3,TD,M
2023-07-01,PCPI_IX,111.2,TD,M
2023-08-01,PCPI_IX,112.9,TD,M
2023-09-01,PCPI_IX,113.8,TD,M
2023-10-01,PCPI_IX,114.5,TD,M
2023-11-01,PCPI_IX,113.8,TD,M
2023-12-01,PCPI_IX,115.2,TD,M
2015-01-01,PCPI_IX,904.8,VE,M
2015-02-01,PCPI_IX,949.1,VE,M
2015-03-01,PCPI_IX,1000.2,VE,M
2015-04-01,PCPI_IX,1063.8,VE,M
2015-05-01,PCPI_IX,1148.8,VE,M
2015-06-01,PCPI_IX,1261.6,VE,M
2015-07-01,PCPI_IX,1397.5,VE,M
2015-08-01,PCPI_IX,1570.8,VE,M
2015-09-01,PCPI_IX,1752.1,VE,M
2015-10-01,PCPI_IX,1951.3,VE,M
2015-11-01,PCPI_IX,2168.5,VE,M
2015-12-01,PCPI_IX,2357.9,VE,M
2016-01-01,PCPI_IX,2576.5,VE,M
2016-02-01,PCPI_IX,2801.1,VE,M
2016-03-01,PCPI_IX,3096.2,VE,M
2016-04-01,PCPI_IX,3541.6,VE,M
2016-05-01,PCPI_IX,4195.9,VE,M
2016-06-01,PCPI_IX,5001.5,VE,M
2016-07-01,PCPI_IX,5437.1,VE,M
2016-08-01,PCPI_IX,5825.7,VE,M
2016-09-01,PCPI_IX,6364.4,VE,M
2016-10-01,PCPI_IX,6873.9,VE,M
2016-11-01,PCPI_IX,7668.9,VE,M
2016-12-01,PCPI_IX,8826.9,VE,M
2017-01-01,PCPI_IX,NA,VE,M
2017-02-01,PCPI_IX,NA,VE,M
2017-03-01,PCPI_IX,NA,VE,M
2017-04-01,PCPI_IX,NA,VE,M
2017-05-01,PCPI_IX,NA,VE,M
2017-06-01,PCPI_IX,NA,VE,M
2017-07-01,PCPI_IX,NA,VE,M
